,y_pred,y_test
55382,55948.473,55943.69
55383,55963.457,55851.89
55384,55892.293,55833.3
55385,55871.035,55817.07
55386,55839.215,55816.86
55387,55837.31,55800.99
55388,55816.496,55794.98
55389,55815.734,55723.71
55390,55771.86,55665.58
55391,55691.344,55587.22
55392,55633.97,55500.0
55393,55550.305,55638.38
55394,55575.08,55670.17
55395,55686.266,55727.54
55396,55703.86,55812.35
55397,55789.457,55745.43
55398,55768.13,55752.92
55399,55759.207,55713.34
55400,55699.664,55649.25
55401,55674.355,55614.95
55402,55623.434,55653.53
55403,55628.688,55638.2
55404,55640.094,55654.34
55405,55652.27,55679.05
55406,55673.395,55714.96
55407,55709.9,55774.96
55408,55753.965,55754.63
55409,55769.95,55755.66
55410,55762.883,55639.63
55411,55687.996,55670.75
55412,55651.93,55628.81
55413,55663.527,55659.44
55414,55647.746,55636.58
55415,55681.574,55647.52
55416,55641.723,55603.45
55417,55626.977,55615.81
55418,55613.652,55600.0
55419,55618.566,55535.19
55420,55560.125,55567.58
55421,55557.418,55530.0
55422,55556.02,55422.69
55423,55477.605,55361.24
55424,55389.24,55370.42
55425,55356.457,55442.05
55426,55401.418,55392.98
55427,55440.098,55405.27
55428,55402.17,55442.6
55429,55424.44,55416.21
55430,55426.87,55433.88
55431,55418.715,55508.2
55432,55489.01,55440.47
55433,55468.375,55410.0
55434,55406.598,55446.73
55435,55440.17,55501.44
55436,55516.91,55443.27
55437,55483.582,55409.83
55438,55436.035,55367.12
55439,55383.594,55250.66
55440,55286.875,55339.64
55441,55311.176,55397.01
55442,55362.43,55365.23
55443,55387.605,55437.97
55444,55421.59,55477.12
55445,55452.574,55499.99
55446,55501.31,55518.0
55447,55526.01,55515.63
55448,55526.8,55476.0
55449,55494.55,55525.14
55450,55502.766,55500.0
55451,55510.95,55494.1
55452,55502.254,55451.11
55453,55480.336,55511.35
55454,55495.41,55544.22
55455,55515.137,55566.47
55456,55559.492,55662.89
55457,55631.453,55635.27
55458,55645.91,55671.33
55459,55652.73,55648.45
55460,55678.355,55595.12
55461,55618.293,55609.8
55462,55604.758,55597.2
55463,55599.223,55596.61
55464,55608.27,55548.64
55465,55577.188,55545.49
55466,55553.773,55533.15
55467,55553.457,55563.46
55468,55546.707,55543.02
55469,55556.176,55580.63
55470,55569.18,55524.08
55471,55543.895,55526.2
55472,55532.184,55432.28
55473,55477.8,55340.0
55474,55404.027,55463.26
55475,55426.273,55530.97
55476,55498.188,55526.18
55477,55526.19,55526.41
55478,55534.793,55515.27
55479,55529.793,55523.83
55480,55535.695,55400.16
55481,55458.18,55417.98
55482,55419.984,55446.33
55483,55454.066,55433.75
55484,55447.496,55451.32
55485,55450.176,55359.36
55486,55404.566,55329.0
55487,55355.38,55318.22
55488,55335.23,55300.0
55489,55308.945,55305.0
55490,55304.184,55325.68
55491,55316.125,55406.54
55492,55365.637,55390.94
55493,55388.645,55396.39
55494,55399.902,55358.54
55495,55389.45,55290.0
55496,55318.285,55283.47
55497,55297.715,55261.29
55498,55301.37,55248.47
55499,55272.65,55254.34
55500,55270.13,55219.53
55501,55253.836,55303.58
55502,55275.734,55328.79
55503,55315.45,55313.2
55504,55325.426,55275.3
55505,55299.387,55226.59
55506,55248.34,55245.3
55507,55234.426,55264.08
55508,55269.312,55267.92
55509,55265.348,55253.91
55510,55259.89,55256.42
55511,55256.32,55201.32
55512,55227.25,55122.77
55513,55175.12,55095.58
55514,55105.14,55188.55
55515,55166.156,55245.55
55516,55224.887,55241.46
55517,55245.676,55309.28
55518,55306.35,55349.83
55519,55360.12,55328.76
55520,55360.035,55368.61
55521,55362.785,55400.0
55522,55407.418,55443.44
55523,55437.547,55452.0
55524,55458.566,55468.08
55525,55477.59,55468.89
55526,55485.31,55441.5
55527,55454.973,55479.58
55528,55463.293,55433.84
55529,55460.793,55368.23
55530,55406.4,55400.03
55531,55392.01,55422.72
55532,55415.85,55415.78
55533,55433.3,55387.19
55534,55403.86,55442.33
55535,55438.81,55427.38
55536,55435.36,55437.27
55537,55442.39,55476.74
55538,55462.887,55487.23
55539,55502.51,55480.4
55540,55501.41,55463.86
55541,55465.3,55446.18
55542,55453.5,55468.67
55543,55476.152,55458.32
55544,55482.05,55429.5
55545,55458.277,55422.48
55546,55440.55,55406.21
55547,55415.562,55350.92
55548,55370.66,55334.48
55549,55354.31,55361.69
55550,55360.438,55371.89
55551,55374.023,55318.74
55552,55345.215,55306.25
55553,55311.76,55287.14
55554,55292.99,55303.73
55555,55299.8,55333.78
55556,55330.676,55348.66
55557,55348.434,55365.61
55558,55371.27,55339.57
55559,55360.45,55283.01
55560,55307.1,55256.5
55561,55255.35,55333.18
55562,55310.203,55369.61
55563,55363.37,55395.98
55564,55394.63,55428.86
55565,55433.387,55497.67
55566,55466.895,55514.58
55567,55521.81,55557.37
55568,55536.355,55519.91
55569,55535.977,55477.75
55570,55497.875,55499.21
55571,55502.78,55452.3
55572,55473.566,55430.76
55573,55452.074,55433.53
55574,55443.395,55458.77
55575,55464.633,55432.38
55576,55443.254,55407.59
55577,55428.914,55439.51
55578,55429.52,55440.07
55579,55435.363,55414.51
55580,55436.98,55373.17
55581,55395.465,55326.82
55582,55344.195,55347.69
55583,55351.004,55357.66
55584,55366.41,55369.71
55585,55373.707,55415.84
55586,55406.426,55463.38
55587,55449.4,55519.96
55588,55511.02,55526.36
55589,55522.707,55565.43
55590,55579.395,55628.29
55591,55604.645,55557.29
55592,55587.457,55594.9
55593,55592.363,55710.74
55594,55675.254,55869.18
55595,55813.215,55836.82
55596,55836.67,55912.29
55597,55892.734,55905.71
55598,55915.426,55881.85
55599,55895.08,55928.16
55600,55908.496,55835.24
55601,55865.71,55882.33
55602,55858.195,55850.71
55603,55855.23,55875.28
55604,55874.066,55844.59
55605,55870.01,55853.42
55606,55842.906,55864.21
55607,55861.145,55875.2
55608,55875.523,55863.56
55609,55882.02,55840.36
55610,55848.74,55834.25
55611,55836.35,55824.06
55612,55828.855,55838.38
55613,55836.316,55776.03
55614,55800.977,55810.1
55615,55793.492,55864.84
55616,55834.95,55857.19
55617,55860.137,55874.42
55618,55875.78,55881.66
55619,55877.01,55911.49
55620,55905.402,55885.4
55621,55901.42,55883.51
55622,55890.12,55875.02
55623,55889.72,55896.69
55624,55892.312,55880.0
55625,55901.355,55866.83
55626,55887.445,55847.8
55627,55856.402,55858.01
55628,55860.957,55931.67
55629,55897.668,55899.73
55630,55908.473,55869.83
55631,55894.426,55852.4
55632,55867.69,55852.44
55633,55862.305,55860.88
55634,55865.977,55813.35
55635,55840.523,55805.05
55636,55813.676,55805.28
55637,55817.293,55833.95
55638,55827.84,55897.17
55639,55880.684,55931.58
55640,55940.188,55911.08
55641,55938.766,55904.47
55642,55911.31,55876.36
55643,55895.418,55850.14
55644,55864.79,55827.33
55645,55843.086,55821.57
55646,55824.09,55784.01
55647,55800.08,55821.49
55648,55807.863,55838.75
55649,55831.27,55894.66
55650,55874.066,55833.51
55651,55865.95,55759.6
55652,55792.477,55844.3
55653,55813.133,55852.93
55654,55856.98,55831.55
55655,55836.707,55791.2
55656,55806.477,55794.32
55657,55797.91,55807.15
55658,55805.027,55776.21
55659,55798.52,55787.95
55660,55790.184,55770.0
55661,55788.81,55810.45
55662,55799.44,55817.96
55663,55821.34,55836.19
55664,55835.426,55820.18
55665,55831.85,55835.19
55666,55835.668,55898.14
55667,55864.312,55947.16
55668,55938.312,55992.91
55669,55982.61,55929.33
55670,55964.28,55941.44
55671,55934.34,55976.4
55672,55963.707,56054.33
55673,56025.93,56093.48
55674,56097.66,56065.24
55675,56066.15,56127.67
55676,56102.965,56136.27
55677,56137.54,56221.82
55678,56189.59,56302.07
55679,56264.637,56335.67
55680,56328.51,56299.53
55681,56321.836,56412.2
55682,56365.746,56463.89
55683,56457.434,56507.39
55684,56490.043,56536.63
55685,56544.535,56512.41
55686,56504.613,56457.64
55687,56470.387,56358.08
55688,56398.547,56494.34
55689,56436.344,56480.0
55690,56480.215,56600.0
55691,56559.355,56783.0
55692,56723.812,56781.87
55693,56789.957,56948.97
55694,56859.64,57001.86
55695,56977.723,56835.97
55696,56921.746,56957.84
55697,56917.664,56916.74
55698,56952.277,56838.81
55699,56867.496,56921.73
55700,56880.68,56811.52
55701,56858.63,56946.71
55702,56917.74,56977.32
55703,56955.574,56970.0
55704,56949.81,57035.19
55705,56998.527,57086.22
55706,57118.453,57014.52
55707,57078.8,57073.51
55708,57052.496,57085.3
55709,57069.426,57115.28
55710,57072.52,57117.9
55711,57115.402,57146.17
55712,57121.11,57139.2
55713,57121.383,57105.0
55714,57115.605,57061.76
55715,57066.29,57099.36
55716,57088.55,57094.38
55717,57089.42,57060.12
55718,57071.82,57053.71
55719,57062.676,57066.99
55720,57067.098,57144.51
55721,57112.098,57317.7
55722,57232.938,57340.2
55723,57374.684,57434.11
55724,57389.16,57515.22
55725,57486.207,57354.74
55726,57434.867,57411.78
55727,57383.77,57371.03
55728,57386.977,57351.16
55729,57330.184,57380.58
55730,57383.58,57329.21
55731,57358.99,57358.48
55732,57326.74,57313.57
55733,57318.79,57250.0
55734,57261.34,57347.21
55735,57310.14,57340.17
55736,57339.08,57435.8
55737,57402.137,57334.33
55738,57380.52,57384.59
55739,57351.582,57282.5
55740,57312.58,57331.47
55741,57280.418,57297.78
55742,57283.336,57289.6
55743,57279.76,57230.7
55744,57238.91,57237.33
55745,57215.8,57279.01
55746,57256.45,57280.2
55747,57284.273,57207.53
55748,57226.363,57128.67
55749,57158.273,57131.09
55750,57114.93,57184.65
55751,57140.547,57163.65
55752,57154.754,57145.46
55753,57154.16,57107.09
55754,57107.113,57002.35
55755,57047.574,57047.17
55756,56996.863,57048.44
55757,57074.973,57000.0
55758,57025.445,57054.17
55759,57011.297,57046.89
55760,57035.484,57118.52
55761,57083.492,57248.98
55762,57171.94,57173.55
55763,57191.934,57260.87
55764,57215.64,57233.16
55765,57242.297,57297.77
55766,57247.176,57317.33
55767,57306.074,57296.77
55768,57310.234,57293.78
55769,57284.258,57310.05
55770,57289.05,57299.63
55771,57290.957,57361.87
55772,57316.027,57392.86
55773,57359.44,57430.54
55774,57393.066,57500.0
55775,57455.715,57419.31
55776,57456.74,57375.5
55777,57395.035,57486.16
55778,57431.01,57520.07
55779,57494.453,57439.57
55780,57471.8,57400.0
55781,57408.05,57428.85
55782,57402.848,57375.0
55783,57396.76,57381.13
55784,57362.375,57409.01
55785,57383.176,57364.94
55786,57374.914,57396.13
55787,57378.996,57364.71
55788,57357.152,57279.75
55789,57302.957,57250.74
55790,57264.465,57267.52
55791,57255.24,57172.16
55792,57202.723,57215.55
55793,57182.19,57178.73
55794,57184.824,57222.73
55795,57191.98,57290.0
55796,57252.625,57321.11
55797,57301.16,57294.25
55798,57299.69,57271.53
55799,57280.176,57299.38
55800,57281.25,57207.7
55801,57247.895,57162.53
55802,57191.09,57220.57
55803,57186.12,57216.6
55804,57229.684,57312.42
55805,57261.91,57298.2
55806,57281.12,57345.01
55807,57322.098,57383.86
55808,57362.523,57410.25
55809,57386.355,57398.0
55810,57373.59,57430.76
55811,57404.06,57399.94
55812,57405.74,57376.56
55813,57379.918,57417.53
55814,57390.367,57418.03
55815,57407.008,57332.52
55816,57353.785,57447.03
55817,57395.777,57413.43
55818,57412.754,57378.22
55819,57379.797,57410.65
55820,57391.863,57369.22
55821,57376.426,57281.22
55822,57303.875,57269.09
55823,57270.07,57208.53
55824,57214.777,57201.88
55825,57206.52,57101.61
55826,57125.957,57090.06
55827,57087.965,57100.03
55828,57084.88,57117.99
55829,57106.52,57118.44
55830,57095.285,57166.06
55831,57136.055,57132.2
55832,57139.223,57094.41
55833,57103.566,57115.42
55834,57121.793,57091.69
55835,57088.824,57000.85
55836,57029.156,57099.83
55837,57039.652,57128.11
55838,57113.664,57185.59
55839,57150.316,57154.22
55840,57167.574,57236.5
55841,57189.67,57318.85
55842,57287.137,57284.08
55843,57277.51,57281.66
55844,57276.79,57243.59
55845,57248.914,57194.17
55846,57206.293,57183.83
55847,57176.742,57093.44
55848,57123.816,57045.85
55849,57051.703,57094.02
55850,57072.07,56865.66
55851,56951.168,56894.26
55852,56832.066,56883.4
55853,56900.414,56864.2
55854,56851.43,56750.74
55855,56791.65,56478.59
55856,56598.34,56323.54
55857,56361.566,56351.58
55858,56315.957,56471.45
55859,56419.906,56350.36
55860,56363.57,56489.54
55861,56460.277,56602.19
55862,56556.13,56652.14
55863,56631.74,56664.72
55864,56619.387,56608.12
55865,56615.785,56677.0
55866,56635.19,56783.42
55867,56720.207,56793.43
55868,56790.41,56737.1
55869,56754.598,56782.28
55870,56769.94,56753.01
55871,56777.414,56723.87
55872,56753.254,56600.0
55873,56685.37,56665.58
55874,56662.176,56732.83
55875,56691.38,56642.99
55876,56670.74,56585.41
55877,56600.44,56409.86
55878,56474.95,56519.33
55879,56464.992,56371.13
55880,56415.77,56409.4
55881,56395.926,56250.05
55882,56342.66,56216.45
55883,56245.11,56005.65
55884,56046.64,56135.6
55885,56101.23,56041.39
55886,56113.32,56046.59
55887,56057.164,56192.5
55888,56126.297,56234.28
55889,56222.832,56151.12
55890,56196.16,56101.04
55891,56105.29,56157.32
55892,56131.6,56306.8
55893,56242.91,56276.15
55894,56259.914,56302.82
55895,56275.043,56280.13
55896,56302.574,56282.08
55897,56281.676,56248.95
55898,56254.426,56231.39
55899,56229.375,56137.14
55900,56168.44,56063.87
55901,56119.777,56146.01
55902,56116.395,56077.0
55903,56108.867,55965.9
55904,56024.984,56104.15
55905,56005.094,56182.32
55906,56178.37,56233.26
55907,56225.684,56205.86
55908,56201.836,56250.98
55909,56239.527,56247.01
55910,56257.625,56204.5
55911,56207.0,56211.62
55912,56203.754,56185.74
55913,56201.184,56210.87
55914,56205.94,56275.55
55915,56266.152,56226.69
55916,56262.895,56252.1
55917,56221.543,56182.41
55918,56230.414,56220.61
55919,56201.547,56229.67
55920,56205.965,56288.55
55921,56269.777,56352.8
55922,56302.805,56383.7
55923,56359.867,56482.14
55924,56433.613,56557.21
55925,56518.707,56459.68
55926,56494.41,56424.27
55927,56436.043,56393.31
55928,56427.137,56433.04
55929,56418.633,56474.08
55930,56456.99,56439.13
55931,56437.23,56401.75
55932,56425.89,56381.63
55933,56383.363,56501.87
55934,56434.168,56629.0
55935,56556.98,56537.38
55936,56590.31,56481.12
55937,56506.746,56540.9
55938,56504.008,56514.83
55939,56536.547,56480.21
55940,56481.84,56449.71
55941,56471.418,56428.05
55942,56433.652,56401.31
55943,56408.87,56349.45
55944,56376.273,56388.94
55945,56377.535,56396.95
55946,56401.383,56319.88
55947,56347.24,56396.68
55948,56380.344,56426.63
55949,56416.82,56428.71
55950,56417.355,56398.72
55951,56408.742,56370.39
55952,56377.047,56479.53
55953,56433.137,56417.07
55954,56445.03,56452.6
55955,56429.176,56433.7
55956,56468.016,56486.05
55957,56473.5,56576.01
55958,56525.44,56674.29
55959,56631.645,56745.95
55960,56712.824,56812.37
55961,56752.715,56746.78
55962,56754.812,56822.68
55963,56779.715,56956.93
55964,56894.113,56930.69
55965,56900.81,56853.41
55966,56865.414,56819.22
55967,56822.74,56795.55
55968,56803.105,56780.69
55969,56789.984,56791.85
55970,56781.684,56761.64
55971,56774.59,56773.22
55972,56775.996,56729.84
55973,56738.406,56696.75
55974,56718.086,56690.0
55975,56701.34,56655.27
55976,56666.76,56684.37
55977,56672.45,56657.78
55978,56679.277,56748.5
55979,56704.844,56777.38
55980,56763.785,56815.82
55981,56788.38,56878.88
55982,56850.434,56926.14
55983,56885.363,56955.94
55984,56943.246,57123.27
55985,57034.145,57221.98
55986,57153.25,57269.97
55987,57254.824,57206.3
55988,57187.402,57078.47
55989,57133.645,57119.33
55990,57082.51,57204.37
55991,57153.52,57318.64
55992,57269.664,57428.33
55993,57366.55,57371.52
55994,57360.004,57429.8
55995,57443.188,57383.07
55996,57413.613,57366.68
55997,57355.13,57246.22
55998,57306.035,57311.9
55999,57278.9,57262.79
56000,57277.367,57215.72
56001,57236.01,57219.53
56002,57224.31,57282.13
56003,57254.832,57242.99
56004,57261.004,57283.25
56005,57250.164,57304.07
56006,57287.4,57274.05
56007,57276.29,57219.47
56008,57238.64,57257.15
56009,57226.824,57176.68
56010,57207.277,57259.18
56011,57204.777,57214.99
56012,57227.426,57234.53
56013,57217.316,57311.21
56014,57260.81,57359.36
56015,57322.45,57227.23
56016,57261.26,57163.5
56017,57177.434,57190.32
56018,57183.438,57129.76
56019,57116.36,57202.33
56020,57176.766,57149.39
56021,57163.53,57221.01
56022,57188.598,57205.45
56023,57211.84,57203.19
56024,57184.72,57205.37
56025,57207.08,57248.11
56026,57207.934,57225.51
56027,57236.57,57065.29
56028,57143.668,57152.6
56029,57094.93,57194.64
56030,57161.82,57145.47
56031,57163.555,57077.0
56032,57100.254,57019.62
56033,57030.043,56980.22
56034,57006.277,56938.5
56035,56918.414,56955.63
56036,56951.242,56979.24
56037,56968.355,57058.09
56038,57018.24,57058.38
56039,57037.3,57106.47
56040,57072.703,57045.59
56041,57052.266,57092.21
56042,57063.44,57133.87
56043,57108.91,57189.46
56044,57150.34,57127.0
56045,57139.266,57169.39
56046,57144.65,57174.58
56047,57164.293,57150.35
56048,57163.586,57179.73
56049,57146.277,57126.87
56050,57138.64,57135.37
56051,57131.906,57131.91
56052,57123.652,57121.45
56053,57118.293,57076.34
56054,57085.76,57034.11
56055,57030.965,57105.02
56056,57079.137,57020.92
56057,57032.223,56950.91
56058,56966.434,57075.46
56059,56993.29,57040.43
56060,57037.324,57040.13
56061,57039.637,56990.76
56062,56999.637,57025.0
56063,56999.402,57033.47
56064,57034.676,57101.57
56065,57065.13,57098.81
56066,57098.18,57060.38
56067,57066.598,57058.89
56068,57027.965,57078.0
56069,57051.164,57035.97
56070,57049.547,57016.9
56071,57011.38,57050.87
56072,57027.26,57101.8
56073,57070.938,57072.01
56074,57083.457,57082.19
56075,57062.508,57151.4
56076,57109.676,57104.18
56077,57109.57,57076.73
56078,57079.727,57072.26
56079,57063.395,57064.53
56080,57046.844,57073.13
56081,57056.086,57046.6
56082,57039.434,56955.73
56083,56979.652,56906.11
56084,56929.37,56961.55
56085,56925.863,56918.96
56086,56935.54,56942.73
56087,56935.555,56947.36
56088,56950.06,57013.89
56089,56982.83,57002.62
56090,57033.152,57058.1
56091,57022.168,57097.64
56092,57070.348,57102.75
56093,57098.44,57089.2
56094,57100.28,57131.27
56095,57116.793,57094.21
56096,57102.887,57122.69
56097,57115.69,57094.1
56098,57103.082,57148.76
56099,57148.91,57149.51
56100,57137.38,57236.82
56101,57195.387,57258.18
56102,57232.44,57200.0
56103,57228.344,57067.25
56104,57128.355,57091.25
56105,57055.234,57078.1
56106,57081.863,56969.98
56107,57004.754,56931.22
56108,56946.887,56948.03
56109,56943.37,57003.12
56110,56971.293,57025.61
56111,57006.484,57023.36
56112,57031.93,57002.31
56113,57006.74,57026.4
56114,57001.242,57010.23
56115,57007.15,56938.9
56116,56958.605,56858.94
56117,56921.02,56865.1
56118,56854.355,56869.28
56119,56858.297,56907.16
56120,56898.51,56815.85
56121,56836.88,56863.29
56122,56822.965,56923.9
56123,56875.754,56935.53
56124,56929.742,56985.97
56125,56943.29,56923.21
56126,56912.51,56938.63
56127,56917.09,56936.74
56128,56922.23,56991.17
56129,56961.367,57038.38
56130,57008.76,57031.18
56131,57049.3,57013.87
56132,57035.645,57039.08
56133,57011.965,57032.27
56134,57024.81,57074.45
56135,57045.805,57079.47
56136,57063.848,57060.01
56137,57051.52,57032.89
56138,57042.89,57057.69
56139,57037.785,57018.37
56140,57020.77,57001.59
56141,56983.645,57077.64
56142,57041.777,57014.79
56143,57027.324,56959.77
56144,56985.37,57061.78
56145,57017.13,57051.79
56146,57045.777,57086.99
56147,57061.67,57058.24
56148,57034.49,57113.73
56149,57092.62,57125.85
56150,57116.91,57114.16
56151,57091.875,57123.74
56152,57113.207,57020.8
56153,57061.652,57065.86
56154,57046.188,57049.33
56155,57035.895,56959.48
56156,56984.582,56999.16
56157,56963.574,56962.07
56158,56966.348,57000.07
56159,56983.996,57029.08
56160,57013.41,56941.97
56161,56974.09,56926.33
56162,56931.652,56894.09
56163,56905.58,56821.27
56164,56853.023,56739.64
56165,56783.06,56736.87
56166,56757.44,56795.17
56167,56770.46,56732.85
56168,56773.684,56698.35
56169,56704.93,56758.47
56170,56721.86,56767.07
56171,56774.473,56663.7
56172,56692.77,56667.91
56173,56682.91,56660.53
56174,56671.168,56718.17
56175,56699.242,56621.04
56176,56664.902,56678.19
56177,56660.254,56710.67
56178,56698.945,56638.96
56179,56662.082,56706.86
56180,56676.887,56694.46
56181,56689.89,56736.49
56182,56708.133,56789.81
56183,56759.1,56761.59
56184,56767.027,56856.98
56185,56819.26,56873.25
56186,56855.363,56872.53
56187,56869.516,56870.78
56188,56855.99,56884.39
56189,56852.33,56910.44
56190,56910.49,56915.47
56191,56923.242,56979.0
56192,56942.363,57015.16
56193,56990.688,56968.35
56194,56980.367,57026.32
56195,56995.83,57020.21
56196,57020.766,57072.53
56197,57051.535,57061.57
56198,57042.76,57060.92
56199,57044.99,57009.27
56200,57028.484,56927.25
56201,56965.41,56880.92
56202,56903.324,56863.7
56203,56855.38,56774.92
56204,56820.703,56862.25
56205,56830.727,56831.82
56206,56850.355,56838.73
56207,56832.914,56820.2
56208,56824.16,56849.64
56209,56831.676,56840.91
56210,56829.965,56820.68
56211,56820.168,56812.01
56212,56810.504,56790.79
56213,56798.816,56861.2
56214,56821.13,56892.98
56215,56885.36,56803.37
56216,56830.99,56756.43
56217,56754.863,56810.63
56218,56783.926,56748.33
56219,56775.965,56781.23
56220,56773.285,56755.57
56221,56759.51,56707.69
56222,56730.637,56692.26
56223,56710.465,56704.27
56224,56693.35,56660.66
56225,56684.195,56641.45
56226,56653.74,56747.08
56227,56699.043,56665.25
56228,56705.566,56656.5
56229,56643.27,56679.4
56230,56652.81,56543.64
56231,56617.31,56622.82
56232,56579.26,56564.92
56233,56583.465,56544.2
56234,56540.066,56507.39
56235,56517.32,56555.35
56236,56528.215,56507.16
56237,56518.895,56464.23
56238,56472.688,56445.64
56239,56444.008,56405.47
56240,56426.574,56347.59
56241,56371.86,56358.83
56242,56368.074,56318.7
56243,56340.85,56341.94
56244,56355.2,56350.58
56245,56332.28,56453.87
56246,56421.145,56569.2
56247,56541.418,56568.79
56248,56557.4,56502.49
56249,56536.38,56573.16
56250,56548.72,56657.61
56251,56618.02,56741.0
56252,56695.58,56710.95
56253,56692.42,56727.83
56254,56711.47,56729.15
56255,56726.566,56810.03
56256,56779.04,56753.86
56257,56760.676,56805.59
56258,56793.496,56746.75
56259,56749.785,56655.15
56260,56707.98,56676.73
56261,56670.625,56687.29
56262,56691.867,56787.15
56263,56739.53,56823.88
56264,56797.066,56855.28
56265,56842.28,56740.26
56266,56774.36,56835.73
56267,56812.56,56838.35
56268,56863.83,56830.93
56269,56826.44,56865.06
56270,56858.957,56896.0
56271,56887.793,56870.68
56272,56876.195,56877.7
56273,56842.99,56885.3
56274,56887.008,56891.49
56275,56894.707,56765.22
56276,56794.74,56674.9
56277,56723.477,56631.64
56278,56657.066,56631.74
56279,56637.8,56563.67
56280,56583.34,56356.56
56281,56414.09,56245.02
56282,56307.598,56194.93
56283,56224.76,56344.28
56284,56308.203,56323.74
56285,56339.914,56212.88
56286,56278.285,56351.35
56287,56300.26,56350.21
56288,56358.938,56325.94
56289,56342.23,56231.75
56290,56279.55,56339.43
56291,56318.004,56260.0
56292,56302.996,56275.53
56293,56281.582,56265.04
56294,56287.87,56200.0
56295,56230.027,56111.67
56296,56126.82,56020.86
56297,56052.504,56001.05
56298,56019.7,55930.79
56299,55984.426,56156.82
56300,56057.066,56229.77
56301,56232.6,56057.16
56302,56167.42,56097.39
56303,56077.676,56188.99
56304,56150.594,56268.33
56305,56259.605,56130.21
56306,56206.812,56138.16
56307,56138.95,56140.0
56308,56137.027,56141.52
56309,56139.926,56057.89
56310,56095.055,56054.84
56311,56062.035,55924.34
56312,55969.855,55591.77
56313,55756.184,55776.55
56314,55687.47,55861.51
56315,55813.957,55924.11
56316,55920.746,55752.53
56317,55809.562,55554.65
56318,55637.76,55294.18
56319,55409.207,55553.02
56320,55420.023,55000.0
56321,55274.887,54200.0
56322,54624.145,54650.02
56323,54452.164,54779.51
56324,54675.562,54833.07
56325,54901.652,55142.14
56326,55017.24,54822.11
56327,55020.52,55229.0
56328,55005.86,55229.93
56329,55229.91,55141.95
56330,55206.863,55429.0
56331,55258.008,55379.57
56332,55353.08,55441.42
56333,55455.94,55547.47
56334,55532.05,55688.53
56335,55633.22,55538.98
56336,55632.113,55631.54
56337,55617.582,55523.31
56338,55551.535,55453.29
56339,55476.01,55534.62
56340,55473.605,55778.98
56341,55619.195,55770.68
56342,55774.324,55764.4
56343,55755.133,55723.1
56344,55724.332,55732.37
56345,55723.027,55746.07
56346,55745.223,55673.23
56347,55712.105,55667.25
56348,55682.035,55585.68
56349,55609.555,55664.56
56350,55607.48,55615.99
56351,55659.41,55707.61
56352,55667.85,55851.5
56353,55776.242,55924.23
56354,55890.95,55862.78
56355,55890.754,55782.96
56356,55834.48,55706.39
56357,55744.273,55713.11
56358,55730.504,55704.79
56359,55741.5,55722.72
56360,55736.297,55724.52
56361,55750.277,55799.17
56362,55808.33,55831.11
56363,55815.402,55887.99
56364,55884.69,55913.85
56365,55902.363,55861.6
56366,55872.055,55845.26
56367,55841.355,55800.98
56368,55811.67,55847.1
56369,55823.586,55672.71
56370,55757.598,55810.07
56371,55753.035,55694.17
56372,55758.74,55729.84
56373,55744.25,55650.0
56374,55690.363,55531.04
56375,55602.613,55686.32
56376,55625.23,55696.67
56377,55730.15,55650.01
56378,55690.363,55569.91
56379,55634.965,55670.51
56380,55630.94,55681.03
56381,55692.574,55543.71
56382,55607.043,55588.52
56383,55593.375,55630.43
56384,55624.652,55752.31
56385,55711.59,55884.75
56386,55859.035,55799.0
56387,55837.88,55900.8
56388,55850.145,55871.95
56389,55886.98,55929.21
56390,55909.66,56171.27
56391,56075.434,56146.56
56392,56163.438,56052.7
56393,56109.56,56100.33
56394,56103.324,56070.99
56395,56074.285,56111.46
56396,56108.77,56068.75
56397,56085.598,56061.58
56398,56073.082,56048.25
56399,56079.5,55936.04
56400,55967.05,55957.86
56401,55967.02,55763.49
56402,55841.117,55839.73
56403,55846.88,55845.63
56404,55821.355,55739.19
56405,55786.645,55650.55
56406,55686.316,55684.81
56407,55670.023,55781.9
56408,55729.566,55709.44
56409,55726.066,55694.39
56410,55716.39,55659.98
56411,55676.035,55724.93
56412,55686.27,55690.86
56413,55729.47,55628.54
56414,55659.223,55554.61
56415,55597.895,55577.95
56416,55580.69,55579.21
56417,55583.082,55685.08
56418,55629.28,55633.85
56419,55634.13,55614.19
56420,55631.555,55681.79
56421,55654.785,55751.33
56422,55719.387,55829.0
56423,55797.25,55873.12
56424,55848.51,55805.38
56425,55818.773,55896.04
56426,55900.836,55747.74
56427,55807.582,55715.51
56428,55719.375,55768.99
56429,55789.6,55815.71
56430,55809.035,55884.54
56431,55850.457,55913.08
56432,55902.38,56019.0
56433,56011.71,55981.26
56434,56019.023,55952.64
56435,55962.676,56003.33
56436,55989.547,55960.41
56437,55949.363,55928.19
56438,55952.02,55933.12
56439,55936.758,55900.37
56440,55899.605,55900.45
56441,55914.617,55914.53
56442,55895.94,55921.94
56443,55907.867,55920.21
56444,55908.387,55972.28
56445,55943.523,56052.81
56446,56012.254,56083.05
56447,56074.74,55993.81
56448,56044.97,55902.93
56449,55934.348,55874.76
56450,55894.19,55840.0
56451,55873.062,55920.84
56452,55872.906,55850.0
56453,55886.18,55726.73
56454,55793.043,55821.32
56455,55804.18,55761.13
56456,55801.31,55739.99
56457,55753.137,55821.78
